User-ID;ISBN;Book-Rating
254;9532;0
254;9534;0
254;9542;9
254;2299;9
254;9547;8
254;1123;7
254;7135;0
254;9554;0
254;8813;0
254;2832;0
254;1335;8
254;9566;0
254;1385;0
254;3074;0
254;2599;0
254;448;0
254;1767;0
254;9592;0
507;9973;0
507;1441;0
507;9976;0
507;9979;0
507;1256;0
507;1464;10
507;8629;0
507;9988;0
507;4698;0
507;1506;0
507;9992;0
507;9993;0
507;2992;0
507;1610;0
507;8520;0
507;10010;0
507;10014;9
507;1937;0
507;10021;0
507;3263;7
507;10022;0
507;2796;7
507;1344;7
507;10024;0
507;10025;7
507;8458;0
507;8552;0
507;10027;0
507;10028;7
507;9107;7
507;9951;0
507;3835;0
507;144;0
507;10059;0
507;10060;0
882;1070;0
882;2766;0
882;10740;10
882;2169;0
882;1365;0
882;10749;0
882;10754;0
882;9432;5
882;10755;7
882;10756;0
882;2291;0
882;2318;10
882;2831;0
882;2888;0
882;424;10
882;8518;0
882;3550;0
882;2857;0
882;2715;10
882;8694;0
882;3325;0
882;3406;0
882;8695;0
882;3638;0
882;2672;0
882;3228;0
882;3651;6
882;10777;6
882;8706;10
882;9530;0
882;10786;0
882;2177;5
882;9279;0
882;9534;10
882;4017;0
882;1680;0
882;1119;10
882;1121;0
882;10794;4
882;10798;0
882;2918;9
882;1725;0
882;2832;10
882;1335;10
882;3074;0
882;1753;5
882;10804;0
882;1006;0
1131;9860;0
1131;1441;8
1131;1314;7
1131;11157;8
1131;11158;7
1131;2169;7
1131;9320;0
1131;11161;8
1131;2989;6
1131;11162;0
1131;11163;0
1131;11164;7
1131;9826;0
1131;11165;0
1131;5502;7
1131;10476;0
1131;3486;0
1131;8660;0
1131;2844;7
1131;11171;5
1131;11172;0
1131;11173;7
1131;2046;0
1131;11174;7
1131;1645;0
1131;9910;0
1131;2542;6
1131;11179;0
1131;735;7
1131;11181;7
1131;9566;0
1131;2253;7
1435;2766;10
1435;11625;0
1435;10723;0
1435;3048;5
1435;3049;0
1435;8932;5
1435;3051;0
1435;2897;0
1435;1927;0
1435;1548;0
1435;1578;0
1435;2021;0
1435;2022;0
1435;11646;0
1435;4014;0
1435;2442;0
1435;1242;0
1435;9503;0
1435;1617;0
1435;11185;10
1435;2844;8
1435;6268;7
1435;2657;4
1435;11656;0
1435;10567;0
1435;103;0
1435;7106;4
1435;11664;0
1435;11246;0
1435;19;0
1435;9951;8
1435;9354;5
1435;3764;0
1435;1767;10
1435;452;5
1435;8879;10
2276;3563;8
2276;13198;0
2276;13239;0
2276;13245;0
2276;4717;0
2276;2315;0
2276;9325;9
2276;1087;0
2276;2266;9
2276;5517;9
2276;10218;5
2276;2189;0
2276;13299;8
2276;1581;0
2276;1583;0
2276;681;9
2276;5831;0
2276;4014;4
2276;13305;7
2276;12641;10
2276;1104;10
2276;388;0
2276;792;0
2276;2039;0
2276;1108;9
2276;981;0
2276;1933;10
2276;2672;0
2276;13355;0
2276;3890;0
2276;13372;0
2276;34;0
2276;6269;0
2276;9530;0
2276;966;10
2276;13422;0
2276;2796;10
2276;13428;0
2276;1344;8
2276;10027;9
2276;10028;0
2276;9107;10
2276;3829;9
2276;11244;10
2276;13429;0
2276;3981;8
2276;13476;10
2276;3999;0
2276;2918;0
2276;9075;0
2276;9831;10
2276;781;0
2766;9973;0
2766;3344;8
2766;4206;9
2766;1462;0
2766;1464;0
2766;9401;0
2766;1487;0
2766;421;9
2766;1490;0
2766;3048;0
2766;3110;0
2766;10410;0
2766;14346;0
2766;1547;0
2766;11130;7
2766;980;5
2766;2440;8
2766;5991;0
2766;8904;8
2766;14362;0
2766;12049;0
2766;2445;0
2766;10418;8
2766;8518;8
2766;11273;0
2766;162;0
2766;1104;0
2766;14365;7
2766;108;0
2766;641;10
2766;12532;6
2766;3406;0
2766;3638;7
2766;2697;9
2766;14371;0
2766;14372;0
2766;6268;0
2766;12526;7
2766;8563;0
2766;11223;8
2766;1125;0
2766;7167;0
2766;14403;0
2766;2919;6
2766;2832;0
2766;3074;0
2766;1749;0
2766;11108;8
2766;8817;0
2766;452;6
2766;2120;7
2766;8131;0
2766;14489;7
2766;9957;0
2891;9973;0
2891;14616;0
2891;2836;6
2891;1439;0
2891;2745;0
2891;14626;0
2891;3749;0
2891;1464;7
2891;1340;5
2891;1249;0
2891;9401;0
2891;10498;0
2891;14640;7
2891;1178;0
2891;8512;0
2891;14648;0
2891;1545;7
2891;1548;8
2891;1549;9
2891;14653;0
2891;14661;0
2891;11869;0
2891;2697;0
2891;3219;0
2891;11362;9
2891;6251;0
2891;13664;8
2891;14669;0
2891;6335;0
2891;14671;0
2891;9349;0
2891;6467;0
2891;2736;7
2891;14681;0
2891;14682;0
2891;797;7
2891;14572;0
2891;1725;0
2891;2832;0
2891;2599;0
2891;2104;0
2891;448;7
2891;14709;9
3363;408;0
3363;2300;0
3363;15506;0
3363;132;0
3363;11623;0
3363;1070;0
3363;2836;0
3363;3344;0
3363;1314;0
3363;9359;0
3363;12873;0
3363;15538;10
3363;15553;0
3363;15554;10
3363;2169;0
3363;1454;0
3363;10111;0
3363;1903;0
3363;2740;10
3363;9882;0
3363;9901;0
3363;4642;0
3363;1485;10
3363;1487;0
3363;1488;0
3363;421;0
3363;4686;0
3363;3362;0
3363;4698;0
3363;3049;0
3363;988;0
3363;15645;0
3363;3052;0
3363;1276;0
3363;10637;0
3363;15650;0
3363;15651;0
3363;15653;8
3363;9432;0
3363;15660;7
3363;15661;8
3363;15662;0
3363;15665;0
3363;15667;10
3363;15672;0
3363;9329;0
3363;11103;0
3363;9330;0
3363;13658;0
3363;15691;0
3363;8512;0
3363;1091;0
3363;14648;0
3363;12506;0
3363;15705;0
3363;11199;10
3363;15708;0
3363;10451;0
3363;9844;10
3363;15717;0
3363;10953;0
3363;13073;0
3363;10954;0
3363;11219;0
3363;5613;0
3363;2904;0
3363;9918;0
3363;424;0
3363;15732;10
3363;1096;0
3363;1573;0
3363;2430;0
3363;5817;0
3363;1583;0
3363;8465;0
3363;2022;0
3363;9963;0
3363;5953;0
3363;3115;0
3363;9720;0
3363;2031;0
3363;1104;0
3363;9341;0
3363;10010;0
3363;2;0
3363;15792;0
3363;3406;0
3363;9069;0
3363;2844;10
3363;2845;0
3363;15795;0
3363;2697;0
3363;1110;0
3363;9346;0
3363;15807;0
3363;15809;0
3363;15813;0
3363;2216;0
3363;11221;0
3363;6359;0
3363;3949;0
3363;9349;0
3363;2736;0
3363;15852;0
3363;6470;10
3363;2177;0
3363;8532;0
3363;15896;0
3363;2916;0
3363;2323;0
3363;797;0
3363;3430;0
3363;1715;0
3363;7258;0
3363;2919;8
3363;11181;0
3363;12475;0
3363;2253;0
3363;11978;0
3363;14176;0
3363;16012;0
3363;16027;0
3363;3081;0
3363;11091;0
3363;2104;0
3363;15174;0
3363;10248;0
3363;9831;0
3363;14197;0
3363;16074;0
3363;11385;0
3363;11386;0
3363;452;0
3363;16128;0
3363;8879;0
3363;16136;0
3363;2202;0
3363;2837;0
3363;14518;0
3363;16159;0
3371;2836;0
3371;2169;10
3371;10749;0
3371;9882;0
3371;3481;0
3371;16231;0
3371;16233;0
3371;3601;7
3371;10756;5
3371;12042;5
3371;9338;0
3371;958;8
3371;3394;0
3371;16241;0
3371;8904;0
3371;14362;0
3371;2445;0
3371;8518;0
3371;16243;0
3371;2857;9
3371;3396;0
3371;2455;0
3371;1626;0
3371;16248;0
3371;1633;0
3371;3036;10
3371;16252;9
3371;3651;0
3371;16254;0
3371;966;0
3371;9924;0
3371;7082;0
3371;9099;7
3371;16264;0
3371;16265;7
3371;3428;0
3371;16266;7
3371;16268;7
3371;3933;0
3371;2832;0
3371;2975;0
3371;9075;10
3371;3026;0
3371;16274;0
4017;2766;8
4017;2836;0
4017;17796;9
4017;725;10
4017;527;9
4017;17803;10
4017;3323;10
4017;8680;9
4017;1464;0
4017;10123;10
4017;1340;0
4017;13730;5
4017;13152;0
4017;1485;10
4017;11819;0
4017;1487;0
4017;421;10
4017;11162;10
4017;8684;5
4017;17539;9
4017;9826;10
4017;17822;9
4017;1262;10
4017;17823;0
4017;17827;10
4017;8685;0
4017;17829;0
4017;11103;10
4017;9330;9
4017;2291;10
4017;8687;9
4017;5600;9
4017;10476;10
4017;1547;10
4017;2737;9
4017;3916;0
4017;641;10
4017;12532;7
4017;9346;8
4017;13664;9
4017;17859;10
4017;8700;10
4017;2970;0
4017;17866;0
4017;616;0
4017;1379;8
4017;8712;10
4017;1125;10
4017;2832;10
4017;1335;9
4017;9951;10
4017;3526;5
4017;3764;7
4017;17885;0
4017;17886;0
4017;9075;10
4017;10804;0
4017;16027;0
4017;2101;0
4017;3081;0
4017;3766;0
4017;448;0
4017;16159;10
4017;9957;9
4017;8544;0
5582;8680;10
5582;10111;9
5582;668;10
5582;8622;0
5582;8623;10
5582;13007;0
5582;20143;0
5582;1985;8
5582;15645;10
5582;20146;8
5582;296;10
5582;3340;0
5582;5574;9
5582;15708;8
5582;3760;10
5582;20158;10
5582;20159;10
5582;19943;10
5582;15195;10
5582;5835;10
5582;3148;7
5582;13708;10
5582;1645;10
5582;18844;7
5582;11938;10
5582;20190;8
5582;7299;10
5582;1335;0
5582;1831;10
5582;18146;8
5582;2202;5
5903;10492;0
5903;20665;0
5903;14616;0
5903;1439;0
5903;15538;0
5903;1444;0
5903;4128;0
5903;787;0
5903;11158;0
5903;20666;0
5903;11622;0
5903;1464;0
5903;13607;0
5903;1365;0
5903;668;0
5903;8622;0
5903;11985;0
5903;1485;0
5903;1488;0
5903;421;0
5903;2205;7
5903;163;0
5903;2226;0
5903;3581;0
5903;1262;0
5903;8512;0
5903;11199;0
5903;3759;0
5903;1549;9
5903;1258;0
5903;11496;0
5903;20691;0
5903;170;8
5903;8570;8
5903;5808;0
5903;8902;0
5903;958;0
5903;3325;0
5903;792;0
5903;793;0
5903;2672;9
5903;1632;0
5903;20693;0
5903;1633;0
5903;8870;0
5903;1641;0
5903;2994;0
5903;3762;0
5903;8877;0
5903;2253;0
5903;17406;0
5903;11108;0
5903;11978;8
5903;14176;8
5903;8817;0
5903;11091;0
5903;448;0
5903;1767;0
5903;3322;0
6242;1441;7
6242;3344;6
6242;9359;7
6242;1075;0
6242;3323;0
6242;10111;5
6242;11526;7
6242;1903;5
6242;13730;5
6242;1365;7
6242;11161;8
6242;1249;6
6242;13152;5
6242;21172;6
6242;9330;5
6242;5503;8
6242;2291;8
6242;8512;7
6242;9489;7
6242;3888;5
6242;2909;5
6242;2674;5
6242;1132;5
6242;1730;5
6242;2832;8
6242;2210;7
6242;9951;8
6242;3526;8
6242;11063;3
6242;19764;8
6242;9957;7
6242;18135;6
6242;17694;6
6242;12770;6
6251;4041;0
6251;9973;10
6251;2766;0
6251;1439;0
6251;9860;0
6251;9976;0
6251;527;0
6251;1314;0
6251;9359;0
6251;12873;0
6251;1444;7
6251;9716;0
6251;4142;0
6251;21358;10
6251;855;0
6251;17704;0
6251;1454;10
6251;3323;0
6251;11948;0
6251;11949;8
6251;10111;0
6251;20028;0
6251;21386;0
6251;16585;0
6251;13730;0
6251;1365;0
6251;9882;0
6251;13152;0
6251;9401;0
6251;3010;8
6251;1482;9
6251;8624;7
6251;790;0
6251;1487;0
6251;1488;8
6251;8684;0
6251;3362;0
6251;1986;0
6251;10723;0
6251;11164;0
6251;4717;0
6251;8932;0
6251;2225;8
6251;20115;0
6251;3051;0
6251;20146;0
6251;3052;0
6251;20927;0
6251;9036;0
6251;15665;0
6251;17823;0
6251;19920;0
6251;21455;0
6251;19838;7
6251;2887;4
6251;3340;6
6251;1189;10
6251;5547;0
6251;2652;0
6251;1927;0
6251;8687;0
6251;791;0
6251;5574;7
6251;9940;10
6251;21473;0
6251;5613;0
6251;1094;0
6251;991;0
6251;1546;7
6251;2888;0
6251;8;0
6251;1258;0
6251;15732;0
6251;5644;10
6251;3497;0
6251;19694;0
6251;4014;0
6251;3932;0
6251;1590;0
6251;9495;10
6251;9496;10
6251;3974;0
6251;84;9
6251;3115;7
6251;5995;0
6251;2446;0
6251;3500;0
6251;12641;0
6251;2447;7
6251;9720;6
6251;1035;0
6251;1608;0
6251;21529;0
6251;2715;0
6251;3881;0
6251;21536;0
6251;1009;0
6251;21540;10
6251;108;10
6251;21542;0
6251;15196;10
6251;9501;10
6251;19135;0
6251;6111;9
6251;6125;0
6251;21552;0
6251;2908;10
6251;11822;0
6251;3858;0
6251;18906;0
6251;8695;0
6251;15149;0
6251;2844;0
6251;2672;0
6251;20693;0
6251;1633;0
6251;1110;0
6251;21566;0
6251;6268;0
6251;6269;0
6251;794;0
6251;21573;0
6251;15171;0
6251;15813;0
6251;9361;0
6251;2769;7
6251;16254;0
6251;2738;0
6251;8532;0
6251;9534;0
6251;11826;0
6251;2983;0
6251;12178;7
6251;1119;0
6251;6567;0
6251;21615;0
6251;12179;0
6251;21616;0
6251;3768;0
6251;21618;0
6251;1002;0
6251;875;0
6251;519;0
6251;616;0
6251;11803;3
6251;11223;0
6251;2916;0
6251;17388;0
6251;21648;8
6251;1699;0
6251;1123;0
6251;8712;0
6251;9353;0
6251;1125;0
6251;10279;0
6251;8915;0
6251;20806;0
6251;7296;0
6251;20190;0
6251;1725;0
6251;21676;0
6251;1727;7
6251;21681;0
6251;1046;0
6251;2594;0
6251;2832;8
6251;9951;8
6251;3921;0
6251;2976;0
6251;2253;0
6251;144;8
6251;10804;0
6251;8817;0
6251;14950;0
6251;2101;0
6251;11091;8
6251;2104;0
6251;2929;0
6251;448;0
6251;1767;0
6251;21752;0
6251;1006;0
6251;21139;0
6251;13075;0
6251;9831;0
6251;8836;0
6251;8837;0
6251;7670;0
6251;859;0
6251;11385;0
6251;452;0
6251;1863;0
6251;21035;0
6251;3536;0
6251;1864;0
6251;21835;0
6251;8958;0
6251;827;0
6323;3563;0
6323;1485;0
6323;1488;0
6323;18262;0
6323;11338;0
6323;1496;0
6323;4685;6
6323;1499;0
6323;3362;0
6323;1986;0
6323;3049;0
6323;4713;0
6323;4717;0
6323;1508;0
6323;20927;0
6323;1532;3
6323;2652;1
6323;21996;5
6323;9918;6
6323;3332;0
6323;14566;0
6323;2171;0
6323;3057;0
6323;3489;0
6323;22012;0
6323;11243;7
6323;20158;0
6323;8904;9
6323;12049;0
6323;2444;6
6323;13305;0
6323;15169;0
6323;10638;8
6323;22026;0
6323;22027;7
6323;10014;0
6323;22031;0
6323;22040;0
6323;6441;0
6323;6499;6
6323;9833;9
6323;3661;0
6323;1938;0
6323;21616;0
6323;3768;0
6323;2071;0
6323;22060;0
6323;12867;0
6323;22061;6
6323;7238;0
6323;735;0
6323;3933;0
6323;7254;0
6323;448;0
6323;18318;5
6543;9359;10
6543;1444;8
6543;9378;6
6543;14626;0
6543;3772;8
6543;11948;0
6543;11949;7
6543;8840;7
6543;8680;0
6543;3749;6
6543;3561;0
6543;11526;0
6543;1464;9
6543;9360;0
6543;1365;0
6543;9882;0
6543;9901;0
6543;2181;8
6543;19833;6
6543;22471;6
6543;1482;0
6543;668;0
6543;8622;0
6543;8623;0
6543;20245;7
6543;8624;8
6543;1486;0
6543;1489;0
6543;2182;0
6543;421;0
6543;2205;0
6543;1491;0
6543;10209;0
6543;887;8
6543;1513;8
6543;11395;0
6543;22501;0
6543;15651;7
6543;11987;0
6543;14640;5
6543;14138;0
6543;19077;0
6543;21172;0
6543;2887;0
6543;22516;6
6543;22517;0
6543;9940;10
6543;9484;0
6543;22524;8
6543;1548;10
6543;424;0
6543;9909;7
6543;1921;6
6543;8570;0
6543;16298;0
6543;22544;8
6543;10927;0
6543;22546;8
6543;21314;0
6543;11822;8
6543;792;10
6543;982;9
6543;22551;0
6543;793;0
6543;1933;0
6543;22031;0
6543;13708;0
6543;22557;7
6543;15807;7
6543;2177;0
6543;2778;8
6543;6559;6
6543;22582;7
6543;1680;0
6543;1684;8
6543;796;0
6543;15896;7
6543;11223;7
6543;22594;0
6543;1699;0
6543;12349;0
6543;22602;0
6543;2594;7
6543;11396;0
6543;3764;0
6543;22625;0
6543;20302;8
6543;3026;7
6543;22636;0
6543;22645;6
6543;814;8
6543;11385;0
6543;11386;0
6543;452;0
6543;2305;6
6543;1863;7
6543;21035;8
6543;9957;9
6543;10128;0
6563;10492;6
6563;16600;8
6563;2766;9
6563;11625;0
6563;2836;0
6563;1314;0
6563;9359;8
6563;12873;8
6563;22706;0
6563;787;10
6563;855;0
6563;3323;0
6563;22709;0
6563;9388;0
6563;1462;0
6563;22711;0
6563;2740;5
6563;9882;7
6563;3331;0
6563;1485;0
6563;421;0
6563;11699;0
6563;11338;5
6563;1490;0
6563;15244;0
6563;18366;0
6563;22718;0
6563;903;0
6563;22501;0
6563;9036;0
6563;8497;6
6563;17827;0
6563;9330;0
6563;2887;0
6563;5517;0
6563;20601;0
6563;17595;0
6563;15705;8
6563;10953;0
6563;13073;7
6563;10954;0
6563;16444;0
6563;22725;8
6563;1546;10
6563;3759;0
6563;2188;0
6563;170;0
6563;8570;0
6563;22729;0
6563;20276;8
6563;11243;0
6563;22730;0
6563;1590;0
6563;1591;0
6563;3974;9
6563;84;10
6563;3626;0
6563;22734;0
6563;8904;0
6563;2442;10
6563;14362;0
6563;2444;9
6563;2445;0
6563;3500;0
6563;8518;0
6563;6008;9
6563;2857;9
6563;19151;0
6563;8520;0
6563;10010;0
6563;12532;0
6563;2228;0
6563;9345;7
6563;22738;0
6563;1372;0
6563;1108;0
6563;3506;9
6563;2844;0
6563;2845;8
6563;1646;0
6563;2994;0
6563;9349;0
6563;22744;0
6563;2736;0
6563;3661;0
6563;616;8
6563;796;0
6563;22758;9
6563;22759;0
6563;3423;0
6563;1123;2
6563;7175;0
6563;12960;7
6563;3700;8
6563;7296;0
6563;2919;9
6563;1385;1
6563;2599;0
6563;2253;9
6563;16319;3
6563;16027;0
6563;8817;0
6563;2101;10
6563;3081;8
6563;22778;10
6563;1769;0
6563;22780;7
6563;19764;0
6563;2305;8
6575;2300;0
6575;10492;0
6575;1313;0
6575;1070;8
6575;2766;0
6575;11009;0
6575;3747;2
6575;2836;8
6575;1441;9
6575;9976;0
6575;3344;0
6575;1314;0
6575;9359;9
6575;1075;0
6575;1444;0
6575;2169;0
6575;9936;0
6575;3323;0
6575;11948;0
6575;8680;4
6575;10111;8
6575;1256;7
6575;9388;6
6575;22711;4
6575;11526;0
6575;1464;8
6575;22910;0
6575;20028;0
6575;1903;9
6575;13730;8
6575;1365;8
6575;11161;7
6575;3969;0
6575;13706;9
6575;9882;0
6575;1249;9
6575;9901;0
6575;2292;0
6575;1482;0
6575;668;9
6575;8622;0
6575;8623;0
6575;8624;9
6575;20143;0
6575;790;0
6575;1483;0
6575;8626;0
6575;22935;5
6575;22936;6
6575;8629;9
6575;1488;0
6575;1270;0
6575;421;0
6575;1490;8
6575;2205;9
6575;10209;5
6575;22718;0
6575;163;0
6575;22941;0
6575;11162;0
6575;22948;0
6575;13245;9
6575;22953;7
6575;11164;0
6575;10410;8
6575;2225;0
6575;19919;0
6575;988;0
6575;15440;5
6575;10754;8
6575;17822;8
6575;2226;0
6575;22964;0
6575;15661;5
6575;16231;0
6575;22967;6
6575;17823;0
6575;14138;0
6575;8685;7
6575;11165;0
6575;3324;0
6575;1178;0
6575;9330;8
6575;5503;9
6575;13658;7
6575;2291;0
