User-ID;ISBN;Book-Rating
277928;2920;8
277928;2921;10
277928;2922;0
277928;2927;9
277928;2929;9
277928;2931;0
277945;2988;6
277945;2989;0
277945;2992;0
277945;2993;7
277945;2994;8
277945;2996;0
277945;2595;7
277945;2997;7
277945;2998;7
277945;2999;7
277945;3000;7
277945;3001;0
277945;3002;7
277945;3004;8
277965;3041;0
277965;1313;0
277965;421;0
277965;3044;5
277965;3045;0
277965;3046;0
277965;3047;0
277965;3048;0
277965;2315;0
277965;3050;0
277965;3051;0
277965;3052;0
277965;1546;10
277965;3056;8
277965;3059;0
277965;3060;0
277965;3061;0
277965;3064;8
277965;3070;0
277965;3074;10
277965;3075;9
277965;3084;0
278026;3198;9
278026;1444;8
278026;3200;8
278026;3202;8
278026;3203;8
278026;2266;0
278026;3206;8
278026;3113;0
278026;3212;8
278026;3217;0
278026;11;8
278026;1934;6
278026;938;5
278026;3219;3
278026;3221;6
278026;3223;7
278026;3224;8
278026;3225;8
278026;3226;8
278026;3228;8
278026;3229;8
278026;1305;0
278026;3230;6
278026;1699;8
278026;3234;8
278026;1181;7
278026;2741;5
278026;3241;0
278026;3242;0
278026;3244;0
278026;3245;6
278137;3348;9
278137;1365;0
278137;3362;7
278137;1189;8
278137;3388;8
278137;3394;0
278137;1931;0
278137;3395;0
278137;3396;0
278137;3399;8
278137;3401;0
278137;3404;0
278137;3406;7
278137;3411;0
278137;3412;8
278137;3416;9
278137;3417;0
278137;3423;4
278137;797;0
278137;3424;8
278137;3427;0
278137;3428;0
278137;3430;0
278137;3432;0
278137;3434;0
278137;735;0
278137;2089;0
278137;448;8
278137;452;0
278137;3456;0
278144;3471;0
278144;3473;0
278144;2836;0
278144;1439;0
278144;1471;0
278144;3477;0
278144;3478;0
278144;3052;0
278144;3482;0
278144;3485;0
278144;3486;0
278144;3488;0
278144;3490;0
278144;3492;0
278144;3493;0
278144;3495;0
278144;3497;0
278144;3498;0
278144;2031;0
278144;3502;0
278144;3503;0
278144;3504;0
278144;3505;0
278144;2192;0
278144;3325;0
278144;2844;0
278144;3508;0
278144;3509;0
278144;3511;0
278144;3513;0
278144;3514;0
278144;940;0
278144;3518;0
278144;3519;0
278144;3520;0
278144;3522;0
278144;3523;0
278144;3524;0
278144;3525;0
278144;1129;0
278144;3526;0
278144;3527;0
278144;1181;0
278144;3528;0
278144;3529;0
278144;3537;0
278188;3563;0
278188;3564;0
278188;3568;8
278188;3571;0
278188;3572;0
278188;3574;0
278188;3588;7
278188;3596;0
278188;3601;7
278188;3602;0
278188;3609;0
278188;3610;0
278188;3616;0
278188;3617;0
278188;3618;0
278188;2767;0
278188;3623;0
278188;3625;0
278188;3626;4
278188;3500;8
278188;3629;9
278188;960;9
278188;2752;0
278188;3637;0
278188;3638;0
278188;3639;0
278188;1109;0
278188;3641;0
278188;3648;0
278188;1935;0
278188;3649;8
278188;3651;0
278188;3659;0
278188;3660;0
278188;3661;0
278188;3690;0
278188;3693;0
278188;3696;5
278188;3702;0
278188;3707;6
278188;3711;8
278188;3716;0
278188;3733;6
278188;3737;7
278188;3741;0
278188;3742;0
278194;3746;10
278194;3749;5
278194;3750;3
278194;3751;7
278194;3752;9
278194;2887;0
278194;3756;0
278194;3758;0
278194;3759;4
278194;3760;0
278194;3761;9
278194;388;7
278194;3762;5
278194;1651;8
278194;1935;4
278194;3230;6
278194;1383;8
278194;3763;0
278194;3764;9
278194;3766;6
278202;3560;3
278202;3772;2
278202;3777;9
278202;3778;3
278202;3779;10
278202;3780;3
278202;3783;1
278202;3784;8
278202;3785;0
278202;3261;0
278202;3789;10
278202;3790;7
278202;3791;0
278202;3793;8
278390;4011;7
278390;4013;7
278390;4014;4
278390;873;7
278390;4016;8
278390;3230;0
278390;1383;10
278390;3763;0
278390;4018;0
278390;4020;7
278390;448;0
278390;1767;9
278418;4036;0
278418;4040;0
278418;4041;0
278418;4057;0
278418;4058;0
278418;4059;0
278418;4061;0
278418;4086;0
278418;4100;0
278418;4126;0
278418;4127;0
278418;4128;0
278418;4129;0
278418;3877;0
278418;4130;0
278418;4131;0
278418;4135;0
278418;4136;0
278418;4137;0
278418;4138;0
278418;4142;0
278418;2214;0
278418;4144;0
278418;4146;0
278418;4148;0
278418;4165;0
278418;4167;0
278418;4195;0
278418;3323;0
278418;4206;0
278418;4210;0
278418;1962;0
278418;4257;0
278418;4282;0
278418;4285;0
278418;1184;0
278418;4553;0
278418;1186;0
278418;4629;0
278418;4641;0
278418;4644;7
278418;2986;0
278418;4651;0
278418;4662;0
278418;4675;0
278418;4678;0
278418;4684;0
278418;4685;0
278418;4686;0
278418;4689;0
278418;4695;0
278418;4698;0
278418;4702;0
278418;4703;0
278418;1503;0
278418;4712;0
278418;3049;0
278418;4713;0
278418;4714;0
278418;4716;0
278418;4717;0
278418;2315;0
278418;988;0
278418;4721;0
278418;4724;0
278418;4726;0
278418;4803;0
278418;5078;0
278418;5219;0
278418;5221;0
278418;5222;0
278418;5224;0
278418;5231;0
278418;3091;0
278418;3481;0
278418;3601;0
278418;5412;0
278418;5431;0
278418;5442;0
278418;5457;0
278418;2395;0
278418;5484;0
278418;5486;0
278418;3307;0
278418;5501;0
278418;3324;0
278418;5502;0
278418;5514;0
278418;5516;0
278418;5517;0
278418;5520;0
278418;2318;0
278418;5528;0
278418;5532;0
278418;5534;0
278418;1190;0
278418;5541;0
278418;5543;0
278418;5544;8
278418;5545;0
278418;5546;0
278418;5547;0
278418;5552;0
278418;5553;0
278418;5554;0
278418;5563;0
278418;5568;0
278418;5572;0
278418;5574;0
278418;5580;0
278418;5584;0
278418;5600;0
278418;5602;0
278418;5604;0
278418;5605;0
278418;5606;0
278418;5610;0
278418;5613;0
278418;5617;0
278418;5620;0
278418;5621;0
278418;2888;0
278418;8;0
278418;1921;0
278418;5639;0
278418;5640;10
278418;5641;0
278418;5644;8
278418;5662;0
278418;5770;0
278418;871;0
278418;5788;0
278418;1574;0
278418;5799;0
278418;5801;0
278418;5802;0
278418;5807;5
278418;5808;0
278418;5809;0
278418;5810;5
278418;5811;0
278418;5812;0
278418;5815;0
278418;5816;0
278418;5818;0
278418;5819;0
278418;5824;0
278418;5828;0
278418;5831;0
278418;980;7
278418;5833;0
278418;5835;0
278418;5837;0
278418;5947;0
278418;1594;0
278418;5953;0
278418;5969;0
278418;5970;0
278418;1595;0
278418;1596;0
278418;1597;0
278418;5976;7
278418;1598;0
278418;5983;0
278418;5984;0
278418;3115;0
278418;5990;0
278418;5991;7
278418;5995;0
278418;2442;0
278418;1604;0
278418;6000;0
278418;6001;0
278418;1606;0
278418;683;0
278418;6006;0
278418;3629;0
278418;6007;0
278418;3395;0
278418;6010;0
278418;960;0
278418;2857;0
278418;3396;0
278418;1104;0
278418;1242;0
278418;1614;0
278418;3192;0
278418;6048;0
278418;3399;0
278418;6087;0
278418;641;0
278418;6109;0
278418;6112;0
278418;172;0
278418;6123;0
278418;6125;0
278418;6134;0
278418;6135;0
278418;6137;0
278418;2;0
278418;6139;0
278418;6141;0
278418;6142;0
278418;6146;0
278418;6150;0
278418;6151;0
278418;6152;0
278418;6154;0
278418;6156;0
278418;3325;0
278418;1372;0
278418;6161;0
278418;2844;0
278418;6163;0
278418;6168;0
278418;6190;0
278418;6191;0
278418;6203;0
278418;6205;0
278418;6206;0
278418;6208;0
278418;6210;0
278418;6211;0
278418;6212;0
278418;6215;0
278418;6216;0
278418;6236;0
278418;6237;0
278418;6244;0
278418;3890;0
278418;6248;0
278418;6249;0
278418;6250;0
278418;6251;0
278418;6252;0
278418;2703;0
278418;6256;6
278418;6259;0
278418;6265;0
278418;6269;0
278418;6271;0
278418;6272;0
278418;6273;0
278418;6274;0
278418;6275;0
278418;6278;0
278418;6280;0
278418;6285;0
278418;6291;0
278418;6299;0
278418;2674;0
278418;6317;0
278418;6323;0
278418;6335;0
278418;6339;0
278418;6340;0
278418;6342;0
278418;6343;0
278418;6346;0
278418;6348;0
278418;6350;0
278418;6351;0
278418;6352;0
278418;6353;0
278418;6354;0
278418;6355;0
278418;3228;8
278418;6359;8
278418;6360;0
278418;6377;0
278418;6399;0
278418;6442;0
278418;6445;0
278418;6467;0
278418;2761;0
278418;6468;0
278418;2736;0
278418;6470;0
278418;1115;0
278418;2738;0
278418;6494;0
278418;6495;0
278418;6496;0
278418;6502;0
278418;6506;0
278418;6514;6
278418;13;0
278418;6559;0
278418;6560;0
278418;6561;0
278418;6563;0
278418;2806;0
278418;6564;0
278418;6565;0
278418;6566;0
278418;6568;0
278418;6572;0
278418;6573;0
278418;6575;0
278418;6585;0
278418;519;0
278418;6703;0
278418;6707;0
278418;6744;0
278418;6772;0
278418;520;0
278418;6850;0
278418;6851;0
278418;6882;5
278418;6883;0
278418;2530;0
278418;6895;0
278418;6905;0
278418;6908;0
278418;522;0
278418;6917;0
278418;6918;0
278418;6920;0
278418;6938;0
278418;6939;0
278418;6940;0
278418;6957;0
278418;6958;0
278418;6959;0
278418;2535;0
278418;6960;0
278418;2536;0
278418;6961;0
278418;6962;0
278418;6963;0
278418;2537;0
278418;1906;0
278418;1908;0
278418;7013;0
278418;7071;0
278418;7080;0
278418;7082;0
278418;7086;0
278418;7089;0
278418;7090;0
278418;7091;0
278418;7095;0
278418;7097;5
278418;7101;0
278418;7106;0
278418;7110;0
278418;890;0
278418;7117;0
278418;7120;0
278418;7133;0
278418;7142;0
278418;7143;0
278418;19;0
278418;7151;0
278418;7167;0
278418;7175;0
278418;3696;0
278418;7187;0
278418;7193;0
278418;7198;0
278418;7200;0
278418;7205;0
278418;7211;0
278418;7214;0
278418;7217;0
278418;7227;0
278418;7228;0
278418;7230;0
278418;7236;0
278418;7238;0
278418;7241;6
278418;7242;0
278418;7246;0
278418;7247;0
278418;7254;0
278418;7258;0
278418;7261;0
278418;2197;0
278418;7291;0
278418;7292;0
278418;7293;0
278418;7296;0
278418;7299;0
278418;7301;0
278418;7302;0
278418;7372;0
278418;7381;0
278418;7383;0
278418;7385;0
278418;7408;0
278418;7423;0
278418;1748;0
278418;800;0
278418;3835;0
278418;7580;5
278418;3937;0
278418;2104;0
278418;7613;0
278418;7622;0
278418;7627;0
278418;7662;0
278418;7800;0
278418;7804;0
278418;1800;0
278418;7834;0
278418;7835;0
278418;7857;0
278418;7939;0
278418;7940;5
278418;7952;0
278418;7953;0
278418;7968;0
278418;8033;0
278418;8074;0
278418;8080;0
278418;8081;0
278418;8083;0
278418;8131;0
278418;8133;0
278418;8179;0
278535;8509;0
278535;1532;0
278535;2652;0
278535;1534;0
278535;4011;0
278535;1101;0
278535;2219;0
278535;1586;0
278535;3500;0
278535;8518;7
278535;8519;0
278535;6111;0
278535;8520;0
278535;792;10
278535;982;10
278535;793;9
278535;8521;9
278535;8522;8
278535;8523;6
278535;8526;0
278535;8530;0
278582;8611;0
278582;1482;0
278582;668;0
278582;8622;0
278582;8624;7
278582;8625;3
278582;8626;7
278582;8630;6
278582;8632;10
278582;3484;0
278582;8633;7
278582;958;0
278582;8635;8
278582;1316;10
278582;938;8
278582;8641;9
278582;1646;10
278582;8644;0
278582;8645;8
278582;1699;8
278582;8650;0
278582;1864;10
278633;1075;10
278633;3323;7
278633;8681;7
278633;3561;7
278633;1485;8
278633;421;9
278633;8684;7
278633;8685;0
278633;3324;0
278633;8688;0
278633;1368;0
278633;170;0
278633;8570;0
278633;8660;0
278633;2857;9
278633;8695;0
278633;2844;0
278633;8448;8
278633;2046;6
278633;8696;5
278633;8703;10
278633;8704;0
278633;8705;0
278633;8706;0
278633;8707;0
278633;8710;5
278633;8711;0
278633;8712;8
278633;7293;9
278633;2208;0
278633;8715;10
278633;8718;9
278633;3804;8
278633;8719;7
278633;3132;0
278633;8726;8
278843;1313;9
278843;8891;0
278843;8680;8
278843;3561;9
278843;1270;0
278843;3044;0
278843;8896;0
278843;8900;8
278843;3916;9
278843;8902;0
278843;8907;0
278843;2778;8
278843;616;8
278843;8915;8
278843;1722;0
278843;8666;9
278843;3081;8
278843;8925;0
278843;8179;0
278843;3922;0
243;3809;7
243;1485;0
243;1270;9
243;9323;0
243;421;0
243;9324;0
243;1490;9
243;8684;7
243;1496;0
243;3048;0
243;9325;0
243;9036;0
243;9329;0
243;9330;0
243;3340;0
243;1534;0
243;9332;0
243;3780;0
243;2188;0
243;9334;0
243;2267;0
243;9335;7
243;8570;0
243;9336;0
243;9338;9
243;1608;0
243;960;0
243;2857;0
243;2031;0
243;1242;7
243;9341;0
243;9342;0
243;9343;0
243;6125;9
243;9344;0
243;9345;0
243;792;0
243;1107;6
243;1933;0
243;11;6
243;9346;0
243;6251;0
243;9347;0
243;1271;0
243;1935;0
243;3228;0
243;9348;0
243;8811;8
243;9352;0
243;9353;0
243;9354;0
243;949;0
243;9357;0
243;3536;0
243;8879;5
254;9365;0
254;9373;9
254;9374;0
254;9377;0
254;9378;0
254;9383;0
254;9384;0
254;9385;0
254;9386;0
254;9387;5
254;8680;0
254;9388;0
254;1462;0
254;1464;9
254;9401;0
254;9409;0
254;1488;0
254;1490;0
254;9411;0
254;8632;0
254;4715;0
254;8932;0
254;9418;0
254;9432;0
254;5221;6
254;9434;0
254;5222;5
254;5442;0
254;9466;0
254;9469;0
254;3340;0
254;1528;0
254;2831;0
254;5574;10
254;9479;8
254;9481;9
254;9484;0
254;9488;0
254;9489;0
254;3916;9
254;1566;0
254;9493;0
254;5811;0
254;9494;0
254;529;9
254;1590;9
254;9496;9
254;84;0
254;9498;0
254;8904;0
254;9499;0
254;9500;0
254;1613;0
254;2755;0
254;9501;0
254;9504;0
254;6112;0
254;9507;0
254;9508;0
254;9510;0
254;3086;0
254;9514;0
254;1373;0
254;34;8
254;6285;6
254;6291;0
254;9519;7
254;3548;9
254;9522;0
254;9523;8
254;2591;0
254;9526;0
254;9528;0
254;2997;0
254;1657;0
254;8706;0
254;9530;0
254;9532;0
254;1116;0
254;9533;8
254;9534;0
254;9535;0
254;9538;0
254;9539;0
254;9540;0
254;9549;0
254;1123;7
254;7135;0
254;9554;0
254;8813;0
254;2832;0
254;1335;8
254;9563;8
254;9564;0
254;9566;0
254;1385;0
254;3074;0
254;448;0
254;1767;0
254;9587;0
254;9592;0
254;9593;0
254;9601;0
254;9606;0
254;9609;0
383;9671;0
383;1464;0
383;8868;0
383;9673;0
383;9674;10
383;9675;10
383;9676;0
383;2904;0
383;9678;0
383;9679;0
383;9680;0
383;9681;0
383;9685;0
383;9689;5
383;9690;0
383;9692;0
487;1436;0
487;2864;0
487;9911;0
487;9913;0
487;9915;0
487;9916;0
487;9917;8
487;9918;0
487;5621;7
487;3492;0
487;9919;0
487;9920;0
487;2046;0
487;6353;0
487;9922;0
487;9923;0
487;9924;0
487;2089;6
487;9926;0
487;452;0
507;9972;9
507;9973;0
507;1441;0
507;9979;0
507;9980;7
507;1256;0
507;1464;10
507;4282;0
507;2248;9
507;8629;0
507;9988;0
507;4698;0
507;9990;8
507;1506;0
507;9992;0
507;9993;0
507;9994;0
507;1610;0
507;8520;0
507;10010;0
507;10012;0
507;10014;9
507;1937;0
507;10020;0
507;3263;7
507;10022;0
507;2796;7
507;10024;0
507;10025;7
507;8458;0
507;8552;0
507;10027;0
507;10028;7
507;9107;7
507;10035;0
507;10037;0
507;10039;0
507;10042;10
507;10043;10
507;7423;10
507;10044;10
507;3835;0
507;10048;0
507;144;0
507;10055;10
507;10059;0
507;10060;0
507;10061;8
507;10068;0
638;10207;10
638;10208;9
638;421;10
638;9324;10
638;2183;9
638;2648;10
638;1490;10
638;10209;10
638;10210;9
638;3044;10
638;10211;10
638;10212;10
638;905;0
638;10214;0
638;424;10
638;10218;10
638;10219;8
638;10221;0
638;3492;0
638;10223;9
638;2;0
638;6139;10
638;10224;9
638;3405;10
638;10226;10
638;10231;0
638;10232;8
638;10234;0
638;1379;7
638;10238;10
638;3524;0
638;1734;0
638;10243;0
638;10247;9
638;1748;10
638;10248;0
638;10252;9
741;10492;0
741;10494;0
741;4188;10
741;10498;0
741;8622;0
741;4714;0
741;3556;0
741;10524;0
741;3012;0
741;5817;0
741;10526;0
741;9510;0
741;9903;0
741;12;0
741;10536;0
741;10539;0
805;10598;10
805;2836;7
805;10599;0
805;10601;0
805;10602;9
805;10603;10
805;10604;10
805;10606;4
805;1340;9
805;1365;0
805;1491;7
805;10612;10
805;5639;0
805;3888;9
805;10615;8
805;1271;8
805;1116;0
805;797;8
805;3763;0
805;10620;0
805;7622;0
805;10626;10
882;4036;10
882;1070;0
882;2766;0
882;10740;10
882;2169;0
882;9321;0
882;10749;0
882;10755;7
882;2291;0
882;2318;10
882;10758;0
882;2831;0
882;10759;0
882;10760;0
882;2888;0
882;424;10
882;10087;10
882;10765;9
882;8518;0
882;3550;0
882;2857;0
882;8694;0
882;3325;0
882;3406;0
882;8695;0
882;3638;0
882;2672;0
882;10776;0
882;3228;0
882;3651;6
882;10777;6
882;10779;8
882;8704;0
882;10780;9
882;8706;10
882;10786;0
882;2177;5
882;9279;0
882;9534;10
882;10789;0
882;4017;0
882;2972;0
882;1680;0
882;1119;10
882;10793;0
882;1121;0
882;10794;4
882;3696;0
882;10798;0
882;2918;9
882;1725;0
882;2832;10
882;1335;10
882;7372;0
882;3074;0
882;1006;0
929;10911;8
929;10913;0
929;4678;5
929;10916;0
929;1981;5
929;9807;0
929;10921;0
929;10922;7
929;10927;8
929;2442;0
929;10579;0
929;10936;6
929;8706;0
929;10937;0
929;9265;8
929;7167;8
929;10943;0
929;3999;0
929;8955;8
929;9957;0
1025;11013;8
1025;11023;10
1025;809;0
1025;1503;0
1025;9701;8
1025;11031;9
1025;11039;10
1025;11040;9
1025;11041;9
1025;11048;0
1025;9951;9
1025;8719;8
1025;11063;8
1025;452;0
1131;9860;0
1131;1441;8
1131;11157;8
1131;11158;7
1131;2169;7
1131;9320;0
1131;2989;6
1131;11162;0
1131;11163;0
1131;11164;7
1131;9826;0
1131;11165;0
1131;5502;7
1131;10476;0
1131;11167;9
1131;3486;0
1131;11169;7
1131;2844;7
1131;11171;5
1131;11172;0
1131;11173;7
1131;2046;0
1131;11174;7
1131;1645;0
1131;9910;0
1131;2542;6
1131;11179;0
1131;735;7
1131;11181;7
1131;9566;0
1167;11214;10
1167;9359;0
1167;11215;0
1167;8556;0
1167;1513;0
1167;11216;5
1167;11218;0
1167;11219;5
1167;2704;5
1167;9720;8
1167;11221;0
1167;11222;0
1167;11223;0
1424;11512;7
1424;1439;7
1424;2270;8
1424;11516;6
1424;2745;5
1424;106;0
1424;10848;8
1424;11525;0
1424;11526;7
1424;11528;6
1424;11530;8
1424;11535;8
1424;11546;0
1424;9335;7
1424;1583;0
1424;2715;0
1424;2465;0
1424;11563;6
1424;11572;8
1424;11579;0
1424;3921;0
1424;11585;0
1424;11108;8
1424;11593;0
1424;11594;0
1424;2927;0
1424;2101;0
1424;11091;0
1424;448;6
1424;11605;0
1424;11612;0
1435;2766;10
1435;9618;5
1435;1500;0
1435;10723;0
1435;3048;5
1435;3049;0
1435;8932;5
1435;3051;0
1435;2897;0
1435;1927;0
1435;11636;10
1435;11638;0
1435;1548;0
1435;11644;5
1435;1578;0
1435;2022;0
1435;11646;0
1435;4014;0
1435;11648;0
1435;11649;0
1435;2442;0
1435;1242;0
1435;9503;0
1435;11185;10
1435;2844;8
1435;10253;0
1435;11000;0
1435;6268;7
1435;11656;0
1435;11657;10
1435;9821;0
1435;11659;0
1435;103;0
1435;7106;4
1435;11664;0
1435;11246;0
1435;19;0
1435;9951;8
1435;9354;5
1435;3023;9
1435;11671;0
1435;11672;0
1435;1767;10
1435;8879;10
1435;3922;4
1674;11887;0
1674;11891;9
1674;11895;0
1674;4715;7
1674;11903;7
1674;2887;10
1674;1095;10
1674;1548;10
1674;11362;5
1674;11915;0
1674;11916;10
1674;3866;8
1674;2918;0
1733;11980;9
1733;4134;8
1733;8622;0
1733;2989;5
1733;11985;5
1733;11987;10
1733;2266;0
1733;12001;10
1733;12002;6
1733;12023;10
1733;12033;0
1733;2318;0
1733;12040;0
1733;12042;9
1733;12045;0
1733;12046;0
1733;9919;7
1733;12048;9
1733;12053;7
1733;8520;0
1733;12054;0
1733;3784;7
1733;3021;0
1733;12056;8
1733;12064;0
1733;12065;0
1733;3334;8
1733;12069;7
1733;12073;7
1733;12077;9
1733;12078;0
1733;12079;0
1733;12082;0
1733;10247;0
1733;9931;8
1733;452;1
1733;12102;7
1848;11137;5
1848;12202;0
1848;1340;10
1848;887;10
1848;10578;0
1848;12206;9
1848;3045;0
1848;3047;8
1848;3051;0
1848;3052;8
1848;1276;0
1848;83;9
1848;2442;0
1848;12211;0
1848;9503;0
1848;12213;0
1848;12214;0
1848;12215;0
1848;1934;0
1848;1642;0
1848;11364;0
1848;12219;0
1848;9352;0
1848;1125;0
1848;12221;10
1848;781;10
1848;12228;8
1848;12229;0
1848;692;0
1848;8836;8
1903;9973;0
1903;12272;0
1903;11530;0
1903;1491;10
1903;8556;0
1903;10212;0
1903;12310;0
1903;10649;10
1903;2888;0
1903;810;0
1903;1571;0
1903;9495;0
1903;5995;0
1903;12330;6
1903;12331;10
1903;9361;0
1903;12344;0
1903;12353;10
1903;12356;0
1903;800;0
1903;12364;0
1903;11773;0
1903;12368;0
1903;12372;6
1903;452;0
1903;12402;0
1903;12408;0
2012;2270;0
2012;3140;0
2012;12522;9
2012;3045;8
